Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
NBB,Nuveen Build America Bond Fund,20.51,542735312.4,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/nbb
NBD,Nuveen Build America Bond Opportunity Fund,22.15,159596287.5,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/nbd
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,13.56,647494529,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nkx
NCB,Nuveen California Municipal Value Fund 2,15.83,52222853.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ncb
NCA,"Nuveen California Municipal Value Fund, Inc.",9.56,268549950.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nca
NAC,Nuveen California Quality Municipal Income Fund,13.37,1940054639,n/a,1999,n/a,n/a,https://www.nasdaq.com/symbol/nac
NTC,Nuveen Connecticut Quality Municipal Income Fund,11.74,169386786.2,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/ntc
JCE,Nuveen Core Equity Alpha Fund,14.63,234397266.2,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/jce
JCO,Nuveen Credit Opportunities 2022 Target Term Fund,9.46,261888927.7,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/jco
JQC,Nuveen Credit Strategies Income Fund,7.94,1077989901,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/jqc
JDD,Nuveen Diversified Dividend and Income Fund,11.42,225505224.1,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/jdd
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,18.44,665413854,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/diax
JEMD,Nuveen Emerging Markets Debt 2022 Target Term Fund,8.57,121998663.5,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/jemd
JMF,Nuveen Energy MLP Total Return Fund,10.57,431115852.4,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/jmf
NEV,Nuveen Enhanced Municipal Value Fund,13.65,340568428.2,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/nev
JFR,Nuveen Floating Rate Income Fund,10.3,586260220.4,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,10.18,412913199.2,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Quality Municipal Income Fund ,11.35,119734702.6,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nkg
JGH,Nuveen Global High Income Fund,15.37,357076992.8,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/jgh
JHA,Nuveen High Income 2020 Target Term Fund,9.8,287580666.8,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/jha
JHY,Nuveen High Income 2020 Target Term Fund,9.87,154447437.9,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/jhy
JHD,Nuveen High Income December 2019 Target Term Fund,9.83,266040397.9,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/jhd
JHB,Nuveen High Income November 2021 Target Term Fund,9.59,535809085.1,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/jhb
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,13.86,88010057.52,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,12.93,50748879.42,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,12.39,581210687.4,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/nid
NMY,Nuveen Maryland Quality Municipal Income Fund,12.1,282500684.4,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Municipal Income Fund,12.3876,115810421.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Municipal Income Fund,12.64,262096555.7,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/num
NMS,Nuveen Minnesota Quality Municipal Income Fund,13.4,77617972.4,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/nms
NOM,Nuveen Missouri Quality Municipal Income Fund,12.91,30263609.09,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/nom
JLS,Nuveen Mortgage Opportunity Term Fund,23.64,375602177.9,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/jls
JMM,Nuveen Multi-Market Income Fund,7.01,66331073.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jmm
NHA,Nuveen Municipal 2021 Target Term Fund,9.4899,81828665.12,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/nha
NZF,Nuveen Municipal Credit Income Fund,14.34,2038085478,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/nzf
NMZ,Nuveen Municipal High Income Opportunity Fund,12.84,822773512.6,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/nmz
NMI,"Nuveen Municipal Income Fund, Inc.",11.07,96649989.21,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/nmi
NJV,Nuveen New Jersey Municipal Value Fund,13,20167641,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/njv
NXJ,Nuveen New Jersey Quality Municipal Income Fund,13.03,553235284.4,n/a,2001,n/a,n/a,https://www.nasdaq.com/symbol/nxj
NRK,Nuveen New York AMT-Free Quality Municipal,12.21,1069821934,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nrk
NYV,Nuveen New York Municipal Value Fund 2,13.54,31813746.48,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/nyv
NNY,"Nuveen New York Municipal Value Fund, Inc.",9.36,142446610.8,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/nny
NAN,Nuveen New York Quality Municipal Income Fund,12.54,390326886.8,n/a,1999,n/a,n/a,https://www.nasdaq.com/symbol/nan
NNC,Nuveen North Carolina Quality Municipal Income Fd,12.42,203768829.4,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/nnc
NUO,Nuveen Ohio Quality Municipal Income Fund,13.83,255912463.7,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/nuo
NPN,Nuveen Pennsylvania Municipal Value Fund,13.69,16737038.06,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/npn
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,12.77,480557332.6,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/nqp
JPC,Nuveen Preferred & Income Opportunities Fund,9.3,960992705.7,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/jpc
JPS,Nuveen Preferred & Income Securities Fund,8.81,1795635417,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/jps
JPT,Nuveen Preferred and Income 2022 Term Fund,23.9999,163881901.2,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/jpt
JPI,Nuveen Preferred and Income Term Fund,23.26,529334984.1,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/jpi
NAD,Nuveen Quality Municipal Income Fund,13.25,2674940038,n/a,1999,n/a,n/a,https://www.nasdaq.com/symbol/nad
JRI,Nuveen Real Asset Income and Growth Fund,16.15,446266167,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/jri
JRS,Nuveen Real Estate Fund,10.05,290369333.6,n/a,2001,n/a,n/a,https://www.nasdaq.com/symbol/jrs
BXMX,Nuveen S&P 500 Buy-Write Income Fund,14.21,1471510141,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bxmx
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,16.67,269379531.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/spxx
NIM,Nuveen Select Maturities Municipal Fund,9.79,121840103.8,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nim
NXP,Nuveen Select Tax Free Income Portfolio,14.28,236624026.8,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxp
NXQ,Nuveen Select Tax Free Income Portfolio II,13.53,239666726.3,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxq
NXR,Nuveen Select Tax Free Income Portfolio III,14.54,189682442.4,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxr
NSL,Nuveen Senior Income Fund,6.12,236365856.6,n/a,1999,n/a,n/a,https://www.nasdaq.com/symbol/nsl
JSD,Nuveen Short Duration Credit Opportunities Fund,17.1,172635580.8,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/jsd
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,16.98,245944093.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jtd
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,13.02,180237760.9,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/jta
NTX,Nuveen Texas Quality Municipal Income Fund,12.88,129150464.8,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/ntx
NPV,Nuveen Virginia Quality Municipal Income Fund,12.46,223448257.6,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/npv
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,12.44,162928471.4,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/niq
JMT,Nuven Mortgage Opportunity Term Fund 2,22.7,110577987.9,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jmt
NVT,nVent Electric plc,24.99,4458598797,n/a,2018,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/nvt
NVR,"NVR, Inc.",3102.72,11239928986,n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/nvr
OAK,"Oaktree Capital Group, LLC",40.75,6405330315,n/a,2012,Finance,Investment Managers,https://www.nasdaq.com/symbol/oak
OAK^A,"Oaktree Capital Group, LLC",25.71,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/oak^a
OSLE,Oaktree Specialty Lending Corporation,25.34,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/osle
OMP,Oasis Midstream Partners LP,19.5,536717337,n/a,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/omp
OAS,Oasis Petroleum Inc.,12.55,3982221537,n/a,2010,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/oas
OBE,Obsidian Energy Ltd.,1.13,573015153.3,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/obe
OXY,Occidental Petroleum Corporation,83.64,64049021452,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/oxy
OII,"Oceaneering International, Inc.",26.35,2596307844,n/a,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/oii
OZM,Och-Ziff Capital Management Group LLC,2.05,1015721665,n/a,2007,Finance,Investment Managers,https://www.nasdaq.com/symbol/ozm
OCN,Ocwen Financial Corporation,4.12,551728502.2,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ocn
OFG,OFG Bancorp,14.5,637540959,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg
OFG^A,OFG Bancorp,24.18,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg^a
OFG^B,OFG Bancorp,23.92,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ofg^b
OFG^D,OFG Bancorp,24.3773,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ofg^d
OGE,OGE Energy Corporation,35.42,7074473295,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/oge
OIBR.C,Oi S.A.,n/a,0,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/oibr.c
OIS,"Oil States International, Inc.",33.35,1999565016,n/a,2001,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/ois
ODC,Oil-Dri Corporation Of America,44.36,324510922.2,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/odc
ORI,Old Republic International Corporation,20.03,6052781314,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ori
OLN,Olin Corporation,29.22,4885954948,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oln
OHI,"Omega Healthcare Investors, Inc.",31.33,6222141196,n/a,1992,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ohi
OMC,Omnicom Group Inc.,77.51,17617215966,n/a,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/omc
OMN,OMNOVA Solutions Inc.,10.2,457695603.6,n/a,n/a,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/omn
ONDK,"On Deck Capital, Inc.",7.24,537713438.9,n/a,2014,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ondk
OGS,"ONE Gas, Inc.",75.24,3947833771,n/a,2014,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ogs
OLP,"One Liberty Properties, Inc.",27.66,531072000,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/olp
OMAD,One Madison Corporation,9.71,400537500,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/omad
OMAD.U,One Madison Corporation,n/a,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/omad.u
OMAD.WS,One Madison Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/omad.ws
OMF,"OneMain Holdings, Inc.",33.43,4536649140,n/a,2013,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/omf
OKE,"ONEOK, Inc.",71.4,29350839823,n/a,n/a,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/oke
ONE,OneSmart International Education Group Limited,11.84,1929093438,n/a,2018,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/one
OOMA,"Ooma, Inc.",15.5,303800000,n/a,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/ooma
OPY,"Oppenheimer Holdings, Inc.",28.3,374713734.4,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/opy
ORCL,Oracle Corporation,48.63,1.93604E+11,n/a,1986,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/orcl
ORAN,Orange,17.05,44248818318,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/oran
ORC,"Orchid Island Capital, Inc.",7.78,404787751.7,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/orc
OEC,Orion Engineered Carbons S.A,31.5,1868586741,n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oec
ORN,"Orion Group Holdings, Inc.",8.75,247711948.8,n/a,n/a,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/orn
IX,Orix Corp Ads,80.84,20695054066,n/a,n/a,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/ix
ORA,"Ormat Technologies, Inc.",52.5,2657403473,n/a,2004,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ora
OSK,Oshkosh Corporation,73.6,5440426698,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/osk
OR,Osisko Gold Royalties Ltd,9.4,1468409560,n/a,2016,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/or
OUT,OUTFRONT Media Inc.,21.23,2954876532,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/out
OSG,"Overseas Shipholding Group, Inc.",3.62,291265124,n/a,2015,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/osg
OMI,"Owens & Minor, Inc.",17.32,1070235899,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/omi
OC,Owens Corning Inc,64.89,7183537786,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/oc
OI,"Owens-Illinois, Inc.",16.82,2719917862,n/a,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/oi
OXM,"Oxford Industries, Inc.",87.21,1477035915,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/oxm
ROYT,Pacific Coast Oil Trust,2.31,89127094.98,n/a,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/royt
PCG,Pacific Gas & Electric Co.,43.27,22345818012,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/pcg
PKG,Packaging Corporation of America,114.83,10833829494,n/a,2000,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/pkg
PAGS,PagSeguro Digital Ltd.,27.3,8603169611,n/a,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/pags
PANW,"Palo Alto Networks, Inc.",215.95,20057456731,n/a,2012,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/panw
PAM,Pampa Energia S.A.,38.06,2787684033,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/pam
P,"Pandora Media, Inc.",8.16,2173733881,n/a,2011,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/p
PHX,Panhandle Royalty Company,20.4,334388619.6,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/phx
PARR,"Par Pacific Holdings, Inc.",17.19,788710170.4,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/parr
PAR,PAR Technology Corporation,17.05,274046832.4,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/par
PGRE,"Paramount Group, Inc.",15.62,3756658032,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pgre
PKE,Park Electrochemical Corporation,23.33,472305538.1,n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/pke
PK,Park Hotels & Resorts Inc.,31.31,6297354375,n/a,2016,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/pk
PKD,Parker Drilling Company,0.358,49900124.99,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pkd
PH,Parker-Hannifin Corporation,161.51,21474277701,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/ph
PE,"Parsley Energy, Inc.",32.07,10161183584,n/a,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pe
PRE^F,PartnerRe Ltd.,25.38,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^f
PRE^G,PartnerRe Ltd.,26.4,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^g
PRE^H,PartnerRe Ltd.,28.18,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^h
PRE^I,PartnerRe Ltd.,25.35,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^i
PRTY,Party City Holdco Inc.,16.45,1586586083,n/a,2015,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/prty
PAYC,"Paycom Software, Inc.",110.19,6508179848,n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/payc
PBF,PBF Energy Inc.,42.43,4761900570,n/a,2012,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/pbf
PBFX,PBF Logistics LP,21,881562108,n/a,2014,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/pbfx
BTU,Peabody Energy Corporation,43.81,5498155000,n/a,2017,Energy,Coal Mining,https://www.nasdaq.com/symbol/btu
PSO,"Pearson, Plc",12,9368085840,n/a,n/a,Consumer Services,Books,https://www.nasdaq.com/symbol/pso
PEB,Pebblebrook Hotel Trust,39.04,2695318360,n/a,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/peb
PEB^C,Pebblebrook Hotel Trust,25.78,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/peb^c
PEB^D,Pebblebrook Hotel Trust,25.49,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/peb^d
PBA,Pembina Pipeline Corp.,35.47,17870552790,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pba
PEI,Pennsylvania Real Estate Investment Trust,11.26,792187289.9,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pei
PEI^B,Pennsylvania Real Estate Investment Trust,24.21,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pei^b
PEI^C,Pennsylvania Real Estate Investment Trust,23.22,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pei^c
PEI^D,Pennsylvania Real Estate Investment Trust,22.45,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pei^d
PFSI,"PennyMac Financial Services, Inc.",19.3,484327960.9,n/a,2013,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/pfsi
PMT,PennyMac Mortgage Investment Trust,18.87,1148861342,n/a,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pmt
PMT^A,PennyMac Mortgage Investment Trust,25.14,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pmt^a
PMT^B,PennyMac Mortgage Investment Trust,25.14,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pmt^b
PAG,"Penske Automotive Group, Inc.",48.68,4136590789,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/pag
PNR,Pentair plc.,43.52,7763374779,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/pnr
PEN,"Penumbra, Inc.",135.35,4637475935,n/a,2015,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/pen
PFGC,Performance Food Group Company,37.45,3904065991,n/a,2015,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/pfgc
PKI,"PerkinElmer, Inc.",75.67,8371702854,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/pki
PBT,Permian Basin Royalty Trust,9.13,425538307.5,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pbt
PRT,PermRock Royalty Trust,16.04,195138341.3,n/a,2018,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/prt
PRGO,Perrigo Company,75.9,10509274301,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/prgo
PRSP,Perspecta Inc.,22.87,3789525267,n/a,1998,Technology,EDP Services,https://www.nasdaq.com/symbol/prsp
PTR,PetroChina Company Limited,73.61,1.34722E+11,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ptr
PBR,Petroleo Brasileiro S.A.- Petrobras,10.69,69722836091,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pbr
PBR.A,Petroleo Brasileiro S.A.- Petrobras,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pbr.a
PFE,"Pfizer, Inc.",37.53,2.19534E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pfe
GHY,"PGIM Global Short Duration High Yield Fund, Inc.",13.64,558201709.6,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/ghy
ISD,"PGIM Short Duration High Yield Fund, Inc.",13.935,463432448.9,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/isd
PGTI,"PGT Innovations, Inc.",21.35,1067001349,n/a,2006,Capital Goods,Building Products,https://www.nasdaq.com/symbol/pgti
PHH,PHH Corp,10.83,352597660,n/a,2002,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/phh
PM,Philip Morris International Inc,82.68,1.28524E+11,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/pm
PSX,Phillips 66,111.81,52085228932,n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/psx
PSXP,Phillips 66 Partners LP,50.84,6190317750,n/a,2013,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/psxp
FENG,Phoenix New Media Limited,4.6,332769368.2,n/a,2011,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/feng
